id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
22976,DELCPCB010,2024-05-16 06:31:00,0,160,140,0,0,0,0,5,0
23082,DELCPCB010,2024-05-16 07:46:00,0,244,196,0,0,0,0,5,0
23131,DELCPCB010,2024-05-16 08:16:00,119,272,297,0,0,0,0,5,0
23167,DELCPCB010,2024-05-16 08:46:00,125,285,304,0,0,0,0,5,0
23335,DELCPCB010,2024-05-16 10:46:00,103,300,250,0,0,0,0,5,0
23517,DELCPCB010,2024-05-16 12:46:00,0,250,200,0,0,0,0,5,0
23626,DELCPCB010,2024-05-16 14:16:00,0,191,276,0,0,0,0,5,0
23790,DELCPCB010,2024-05-16 16:31:00,0,196,198,0,0,0,0,5,0
23869,DELCPCB010,2024-05-16 17:16:00,0,196,164,0,0,0,0,5,0
23924,DELCPCB010,2024-05-16 18:01:00,0,187,158,0,0,0,0,5,0
23987,DELCPCB010,2024-05-16 18:46:00,0,219,179,0,0,0,0,5,0
24043,DELCPCB010,2024-05-16 19:31:00,0,247,198,0,0,0,0,5,0
24159,DELCPCB010,2024-05-16 20:46:00,162,423,391,0,0,0,0,5,0
24237,DELCPCB010,2024-05-16 21:46:00,155,537,534,0,0,0,0,5,0
24324,DELCPCB010,2024-05-16 22:41:00,147,470,450,0,0,0,0,5,0
24445,DELCPCB010,2024-05-17 00:16:00,117,290,290,0,0,0,0,5,0
24479,DELCPCB010,2024-05-17 00:46:00,121,283,301,0,0,0,0,5,0
24559,DELCPCB010,2024-05-17 01:46:00,115,247,283,0,0,0,0,5,0
24822,DELCPCB010,2024-05-17 05:01:00,0,167,145,0,0,0,0,5,0
25116,DELCPCB010,2024-05-17 08:46:00,0,230,187,0,0,0,0,5,0
25220,DELCPCB010,2024-05-17 10:18:04,0,0,0,0,0,0,0,0,0
25285,DELCPCB010,2024-05-17 10:46:00,0,214,176,0,0,0,0,5,0
25370,DELCPCB010,2024-05-17 11:46:00,0,183,155,0,0,0,0,5,0
25434,DELCPCB010,2024-05-17 12:31:00,0,179,153,0,0,0,0,5,0
25460,DELCPCB010,2024-05-17 12:36:00,0,168,145,0,0,0,0,5,0
25542,DELCPCB010,2024-05-17 13:46:00,0,154,136,0,0,0,0,5,0
25656,DELCPCB010,2024-05-17 15:16:00,0,171,147,0,0,0,0,5,0
25718,DELCPCB010,2024-05-17 16:01:00,0,165,143,0,0,0,0,5,0
25773,DELCPCB010,2024-05-17 17:01:00,0,142,128,0,0,0,0,5,0
25812,DELCPCB010,2024-05-17 18:46:00,0,189,159,0,0,0,0,5,0
25840,DELCPCB010,2024-05-17 20:01:00,134,418,385,0,0,0,0,5,0
25857,DELCPCB010,2024-05-17 20:31:00,139,457,434,0,0,0,0,5,0
25867,DELCPCB010,2024-05-17 20:46:00,134,398,360,0,0,0,0,5,0
25907,DELCPCB010,2024-05-17 22:31:00,138,443,416,0,0,0,0,5,0
25928,DELCPCB010,2024-05-17 23:46:00,154,457,434,0,0,0,0,5,0
25971,DELCPCB010,2024-05-18 01:46:00,168,427,396,0,0,0,0,5,0
